"station_id","stationname","date","daytype","rides"
40380,"Clark/Lake",2022-04-13,"W",6943
40380,"Clark/Lake",2022-04-14,"W",7545
40380,"Clark/Lake",2022-04-15,"W",5807
40380,"Clark/Lake",2022-04-16,"A",3359
40380,"Clark/Lake",2022-04-17,"U",2586
40380,"Clark/Lake",2022-04-18,"W",6055
40380,"Clark/Lake",2022-04-19,"W",7584
40380,"Clark/Lake",2022-04-20,"W",7309
40380,"Clark/Lake",2022-04-21,"W",7913
40380,"Clark/Lake",2022-04-22,"W",5958
40380,"Clark/Lake",2022-04-23,"A",4492
40380,"Clark/Lake",2022-04-24,"U",3003
40380,"Clark/Lake",2022-04-25,"W",6405
40380,"Clark/Lake",2022-04-26,"W",7593
40380,"Clark/Lake",2022-04-27,"W",7767
40380,"Clark/Lake",2022-04-28,"W",7746
40380,"Clark/Lake",2022-04-29,"W",6627
40380,"Clark/Lake",2022-04-30,"A",3517
40390,"Forest Park",2022-04-01,"W",1137
40390,"Forest Park",2022-04-02,"A",481
40390,"Forest Park",2022-04-03,"U",399
40390,"Forest Park",2022-04-04,"W",1123
40390,"Forest Park",2022-04-05,"W",1213
40390,"Forest Park",2022-04-06,"W",1247
40390,"Forest Park",2022-04-07,"W",1252
40390,"Forest Park",2022-04-08,"W",1105
40390,"Forest Park",2022-04-09,"A",622
40390,"Forest Park",2022-04-10,"U",502
40390,"Forest Park",2022-04-11,"W",1168
40390,"Forest Park",2022-04-12,"W",1268
40390,"Forest Park",2022-04-13,"W",1123
40390,"Forest Park",2022-04-14,"W",1136
40390,"Forest Park",2022-04-15,"W",957
40390,"Forest Park",2022-04-16,"A",597
40390,"Forest Park",2022-04-17,"U",437
40390,"Forest Park",2022-04-18,"W",1082
40390,"Forest Park",2022-04-19,"W",1195
40390,"Forest Park",2022-04-20,"W",1254
40390,"Forest Park",2022-04-21,"W",1214
40390,"Forest Park",2022-04-22,"W",1066
40390,"Forest Park",2022-04-23,"A",735
40390,"Forest Park",2022-04-24,"U",461
40390,"Forest Park",2022-04-25,"W",1151
40390,"Forest Park",2022-04-26,"W",1155
40390,"Forest Park",2022-04-27,"W",1217
40390,"Forest Park",2022-04-28,"W",1148
40390,"Forest Park",2022-04-29,"W",1043
40390,"Forest Park",2022-04-30,"A",564
40400,"Noyes",2022-04-01,"W",677
40400,"Noyes",2022-04-02,"A",326
40400,"Noyes",2022-04-03,"U",241
40400,"Noyes",2022-04-04,"W",458
40400,"Noyes",2022-04-05,"W",518
40400,"Noyes",2022-04-06,"W",524
40400,"Noyes",2022-04-07,"W",582
40400,"Noyes",2022-04-08,"W",549
40400,"Noyes",2022-04-09,"A",428
40400,"Noyes",2022-04-10,"U",262
40400,"Noyes",2022-04-11,"W",445
40400,"Noyes",2022-04-12,"W",485
40400,"Noyes",2022-04-13,"W",486
40400,"Noyes",2022-04-14,"W",456
40400,"Noyes",2022-04-15,"W",583
40400,"Noyes",2022-04-16,"A",375
40400,"Noyes",2022-04-17,"U",204
40400,"Noyes",2022-04-18,"W",434
40400,"Noyes",2022-04-19,"W",467
40400,"Noyes",2022-04-20,"W",424
40400,"Noyes",2022-04-21,"W",469
40400,"Noyes",2022-04-22,"W",519
40400,"Noyes",2022-04-23,"A",483
40400,"Noyes",2022-04-24,"U",270
40400,"Noyes",2022-04-25,"W",417
40400,"Noyes",2022-04-26,"W",446
40400,"Noyes",2022-04-27,"W",425
40400,"Noyes",2022-04-28,"W",453
40400,"Noyes",2022-04-29,"W",630
40400,"Noyes",2022-04-30,"A",432
40420,"Cicero-Cermak",2022-04-01,"W",732
40420,"Cicero-Cermak",2022-04-02,"A",483
40420,"Cicero-Cermak",2022-04-03,"U",432
40420,"Cicero-Cermak",2022-04-04,"W",655
40420,"Cicero-Cermak",2022-04-05,"W",694
40420,"Cicero-Cermak",2022-04-06,"W",653
40420,"Cicero-Cermak",2022-04-07,"W",679
40420,"Cicero-Cermak",2022-04-08,"W",645
40420,"Cicero-Cermak",2022-04-09,"A",509
40420,"Cicero-Cermak",2022-04-10,"U",449
40420,"Cicero-Cermak",2022-04-11,"W",650
40420,"Cicero-Cermak",2022-04-12,"W",681
40420,"Cicero-Cermak",2022-04-13,"W",594
40420,"Cicero-Cermak",2022-04-14,"W",702
40420,"Cicero-Cermak",2022-04-15,"W",668
40420,"Cicero-Cermak",2022-04-16,"A",594
40420,"Cicero-Cermak",2022-04-17,"U",379
40420,"Cicero-Cermak",2022-04-18,"W",627
40420,"Cicero-Cermak",2022-04-19,"W",684
40420,"Cicero-Cermak",2022-04-20,"W",620
40420,"Cicero-Cermak",2022-04-21,"W",749
40420,"Cicero-Cermak",2022-04-22,"W",610
40420,"Cicero-Cermak",2022-04-23,"A",586
40420,"Cicero-Cermak",2022-04-24,"U",408
40420,"Cicero-Cermak",2022-04-25,"W",639
40420,"Cicero-Cermak",2022-04-26,"W",653
40420,"Cicero-Cermak",2022-04-27,"W",672
40420,"Cicero-Cermak",2022-04-28,"W",624
40420,"Cicero-Cermak",2022-04-29,"W",694
40420,"Cicero-Cermak",2022-04-30,"A",484
40430,"Clinton-Forest Park",2022-04-01,"W",1069
40430,"Clinton-Forest Park",2022-04-02,"A",683
40430,"Clinton-Forest Park",2022-04-03,"U",564
40430,"Clinton-Forest Park",2022-04-04,"W",1122
40430,"Clinton-Forest Park",2022-04-05,"W",1346
40430,"Clinton-Forest Park",2022-04-06,"W",1285
40430,"Clinton-Forest Park",2022-04-07,"W",1359
40430,"Clinton-Forest Park",2022-04-08,"W",1100
40430,"Clinton-Forest Park",2022-04-09,"A",670
40430,"Clinton-Forest Park",2022-04-10,"U",594
40430,"Clinton-Forest Park",2022-04-11,"W",1112
40430,"Clinton-Forest Park",2022-04-12,"W",1282
40430,"Clinton-Forest Park",2022-04-13,"W",1257
40430,"Clinton-Forest Park",2022-04-14,"W",1249
40430,"Clinton-Forest Park",2022-04-15,"W",1086
40430,"Clinton-Forest Park",2022-04-16,"A",638
40430,"Clinton-Forest Park",2022-04-17,"U",565
40430,"Clinton-Forest Park",2022-04-18,"W",1263
40430,"Clinton-Forest Park",2022-04-19,"W",1403
40430,"Clinton-Forest Park",2022-04-20,"W",1394
40430,"Clinton-Forest Park",2022-04-21,"W",1280
40430,"Clinton-Forest Park",2022-04-22,"W",1144
40430,"Clinton-Forest Park",2022-04-23,"A",614
40430,"Clinton-Forest Park",2022-04-24,"U",527
40430,"Clinton-Forest Park",2022-04-25,"W",1178
40430,"Clinton-Forest Park",2022-04-26,"W",1394
40430,"Clinton-Forest Park",2022-04-27,"W",1429
40430,"Clinton-Forest Park",2022-04-28,"W",1360
40430,"Clinton-Forest Park",2022-04-29,"W",1073
40430,"Clinton-Forest Park",2022-04-30,"A",600
40440,"California-Cermak",2022-04-01,"W",919
40440,"California-Cermak",2022-04-02,"A",488
40440,"California-Cermak",2022-04-03,"U",433
40440,"California-Cermak",2022-04-04,"W",846
40440,"California-Cermak",2022-04-05,"W",896
40440,"California-Cermak",2022-04-06,"W",929
40440,"California-Cermak",2022-04-07,"W",889
40440,"California-Cermak",2022-04-08,"W",827
40440,"California-Cermak",2022-04-09,"A",540
40440,"California-Cermak",2022-04-10,"U",430
40440,"California-Cermak",2022-04-11,"W",821
40440,"California-Cermak",2022-04-12,"W",832
40440,"California-Cermak",2022-04-13,"W",777
40440,"California-Cermak",2022-04-14,"W",811
40440,"California-Cermak",2022-04-15,"W",662
40440,"California-Cermak",2022-04-16,"A",520
40440,"California-Cermak",2022-04-17,"U",308
40440,"California-Cermak",2022-04-18,"W",843
40440,"California-Cermak",2022-04-19,"W",869
40440,"California-Cermak",2022-04-20,"W",828
40440,"California-Cermak",2022-04-21,"W",866
40440,"California-Cermak",2022-04-22,"W",827
40440,"California-Cermak",2022-04-23,"A",575
40440,"California-Cermak",2022-04-24,"U",382
40440,"California-Cermak",2022-04-25,"W",853
40440,"California-Cermak",2022-04-26,"W",871
40440,"California-Cermak",2022-04-27,"W",908
40440,"California-Cermak",2022-04-28,"W",843
40440,"California-Cermak",2022-04-29,"W",836
40440,"California-Cermak",2022-04-30,"A",488
40450,"95th/Dan Ryan",2022-04-01,"W",4117
40450,"95th/Dan Ryan",2022-04-02,"A",2238
40450,"95th/Dan Ryan",2022-04-03,"U",2159
40450,"95th/Dan Ryan",2022-04-04,"W",3859
40450,"95th/Dan Ryan",2022-04-05,"W",4175
40450,"95th/Dan Ryan",2022-04-06,"W",4078
40450,"95th/Dan Ryan",2022-04-07,"W",4137
40450,"95th/Dan Ryan",2022-04-08,"W",3740
40450,"95th/Dan Ryan",2022-04-09,"A",2476
40450,"95th/Dan Ryan",2022-04-10,"U",2127
40450,"95th/Dan Ryan",2022-04-11,"W",3502
40450,"95th/Dan Ryan",2022-04-12,"W",3925
40450,"95th/Dan Ryan",2022-04-13,"W",3608
40450,"95th/Dan Ryan",2022-04-14,"W",3616
40450,"95th/Dan Ryan",2022-04-15,"W",3441
40450,"95th/Dan Ryan",2022-04-16,"A",2539
40450,"95th/Dan Ryan",2022-04-17,"U",1894
40450,"95th/Dan Ryan",2022-04-18,"W",3787
40450,"95th/Dan Ryan",2022-04-19,"W",4070
40450,"95th/Dan Ryan",2022-04-20,"W",4184
40450,"95th/Dan Ryan",2022-04-21,"W",4156
40450,"95th/Dan Ryan",2022-04-22,"W",4165
40450,"95th/Dan Ryan",2022-04-23,"A",3141
40450,"95th/Dan Ryan",2022-04-24,"U",2277
40450,"95th/Dan Ryan",2022-04-25,"W",4419
40450,"95th/Dan Ryan",2022-04-26,"W",4440
40450,"95th/Dan Ryan",2022-04-27,"W",4594
40450,"95th/Dan Ryan",2022-04-28,"W",4410
40450,"95th/Dan Ryan",2022-04-29,"W",4672
40450,"95th/Dan Ryan",2022-04-30,"A",2690
40460,"Merchandise Mart",2022-04-01,"W",2342
40460,"Merchandise Mart",2022-04-02,"A",1173
40460,"Merchandise Mart",2022-04-03,"U",828
40460,"Merchandise Mart",2022-04-04,"W",2463
40460,"Merchandise Mart",2022-04-05,"W",3331
40460,"Merchandise Mart",2022-04-06,"W",3159
40460,"Merchandise Mart",2022-04-07,"W",3187
40460,"Merchandise Mart",2022-04-08,"W",2302
40460,"Merchandise Mart",2022-04-09,"A",1397
40460,"Merchandise Mart",2022-04-10,"U",942
40460,"Merchandise Mart",2022-04-11,"W",2477
40460,"Merchandise Mart",2022-04-12,"W",3306
40460,"Merchandise Mart",2022-04-13,"W",2951
40460,"Merchandise Mart",2022-04-14,"W",3193
40460,"Merchandise Mart",2022-04-15,"W",2008
40460,"Merchandise Mart",2022-04-16,"A",1147
40460,"Merchandise Mart",2022-04-17,"U",651
40460,"Merchandise Mart",2022-04-18,"W",2285
40460,"Merchandise Mart",2022-04-19,"W",3305
40460,"Merchandise Mart",2022-04-20,"W",3115
40460,"Merchandise Mart",2022-04-21,"W",3257
40460,"Merchandise Mart",2022-04-22,"W",2120
40460,"Merchandise Mart",2022-04-23,"A",1798
40460,"Merchandise Mart",2022-04-24,"U",832
40460,"Merchandise Mart",2022-04-25,"W",2457
40460,"Merchandise Mart",2022-04-26,"W",3313
40460,"Merchandise Mart",2022-04-27,"W",3083
40460,"Merchandise Mart",2022-04-28,"W",3156
40460,"Merchandise Mart",2022-04-29,"W",2586
40460,"Merchandise Mart",2022-04-30,"A",1429
40470,"Racine",2022-04-01,"W",1190
40470,"Racine",2022-04-02,"A",508
40470,"Racine",2022-04-03,"U",391
40470,"Racine",2022-04-04,"W",1092
40470,"Racine",2022-04-05,"W",1126
40470,"Racine",2022-04-06,"W",1145
40470,"Racine",2022-04-07,"W",1181
40470,"Racine",2022-04-08,"W",750
40470,"Racine",2022-04-09,"A",534
40470,"Racine",2022-04-10,"U",361
40470,"Racine",2022-04-11,"W",624
40470,"Racine",2022-04-12,"W",986
40470,"Racine",2022-04-13,"W",600
40470,"Racine",2022-04-14,"W",663
40470,"Racine",2022-04-15,"W",1053
40470,"Racine",2022-04-16,"A",847
40470,"Racine",2022-04-17,"U",307
40470,"Racine",2022-04-18,"W",1028
40470,"Racine",2022-04-19,"W",1167
40470,"Racine",2022-04-20,"W",1117
40470,"Racine",2022-04-21,"W",835
40470,"Racine",2022-04-22,"W",1058
40470,"Racine",2022-04-23,"A",735
40470,"Racine",2022-04-24,"U",388
40470,"Racine",2022-04-25,"W",1074
40470,"Racine",2022-04-26,"W",1204
40470,"Racine",2022-04-27,"W",1139
40470,"Racine",2022-04-28,"W",1096
40470,"Racine",2022-04-29,"W",1138
40470,"Racine",2022-04-30,"A",543
40480,"Cicero-Lake",2022-04-01,"W",576
40480,"Cicero-Lake",2022-04-02,"A",339
40480,"Cicero-Lake",2022-04-03,"U",268
40480,"Cicero-Lake",2022-04-04,"W",519
40480,"Cicero-Lake",2022-04-05,"W",587
40480,"Cicero-Lake",2022-04-06,"W",509
40480,"Cicero-Lake",2022-04-07,"W",524
40480,"Cicero-Lake",2022-04-08,"W",513
40480,"Cicero-Lake",2022-04-09,"A",434
40480,"Cicero-Lake",2022-04-10,"U",303
40480,"Cicero-Lake",2022-04-11,"W",473
40480,"Cicero-Lake",2022-04-12,"W",542
40480,"Cicero-Lake",2022-04-13,"W",496
40480,"Cicero-Lake",2022-04-14,"W",499
40480,"Cicero-Lake",2022-04-15,"W",463
40480,"Cicero-Lake",2022-04-16,"A",340
40480,"Cicero-Lake",2022-04-17,"U",216
40480,"Cicero-Lake",2022-04-18,"W",514
40480,"Cicero-Lake",2022-04-19,"W",524
40480,"Cicero-Lake",2022-04-20,"W",564
40480,"Cicero-Lake",2022-04-21,"W",548
40480,"Cicero-Lake",2022-04-22,"W",505
40480,"Cicero-Lake",2022-04-23,"A",462
40480,"Cicero-Lake",2022-04-24,"U",294
40480,"Cicero-Lake",2022-04-25,"W",515
40480,"Cicero-Lake",2022-04-26,"W",571
40480,"Cicero-Lake",2022-04-27,"W",556
40480,"Cicero-Lake",2022-04-28,"W",477
40480,"Cicero-Lake",2022-04-29,"W",598
40480,"Cicero-Lake",2022-04-30,"A",385
40490,"Grand/Milwaukee",2022-04-01,"W",1297
40490,"Grand/Milwaukee",2022-04-02,"A",944
40490,"Grand/Milwaukee",2022-04-03,"U",785
40490,"Grand/Milwaukee",2022-04-04,"W",1011
40490,"Grand/Milwaukee",2022-04-05,"W",1330
40490,"Grand/Milwaukee",2022-04-06,"W",1418
40490,"Grand/Milwaukee",2022-04-07,"W",1514
40490,"Grand/Milwaukee",2022-04-08,"W",1395
40490,"Grand/Milwaukee",2022-04-09,"A",1120
40490,"Grand/Milwaukee",2022-04-10,"U",922
40490,"Grand/Milwaukee",2022-04-11,"W",1034
40490,"Grand/Milwaukee",2022-04-12,"W",1313
40490,"Grand/Milwaukee",2022-04-13,"W",1193
40490,"Grand/Milwaukee",2022-04-14,"W",1459
40490,"Grand/Milwaukee",2022-04-15,"W",1273
40490,"Grand/Milwaukee",2022-04-16,"A",1009
40490,"Grand/Milwaukee",2022-04-17,"U",703
40490,"Grand/Milwaukee",2022-04-18,"W",1059
40490,"Grand/Milwaukee",2022-04-19,"W",1290
40490,"Grand/Milwaukee",2022-04-20,"W",1304
40490,"Grand/Milwaukee",2022-04-21,"W",1559
40490,"Grand/Milwaukee",2022-04-22,"W",1305
40490,"Grand/Milwaukee",2022-04-23,"A",1363
40490,"Grand/Milwaukee",2022-04-24,"U",825
40490,"Grand/Milwaukee",2022-04-25,"W",1216
40490,"Grand/Milwaukee",2022-04-26,"W",1423
40490,"Grand/Milwaukee",2022-04-27,"W",1508
40490,"Grand/Milwaukee",2022-04-28,"W",1541
40490,"Grand/Milwaukee",2022-04-29,"W",1443
40490,"Grand/Milwaukee",2022-04-30,"A",1071
40510,"Garfield-South Elevated",2022-04-01,"W",577
40510,"Garfield-South Elevated",2022-04-02,"A",530
40510,"Garfield-South Elevated",2022-04-03,"U",424
40510,"Garfield-South Elevated",2022-04-04,"W",532
40510,"Garfield-South Elevated",2022-04-05,"W",527
40510,"Garfield-South Elevated",2022-04-06,"W",532
40510,"Garfield-South Elevated",2022-04-07,"W",532
40510,"Garfield-South Elevated",2022-04-08,"W",496
40510,"Garfield-South Elevated",2022-04-09,"A",368
40510,"Garfield-South Elevated",2022-04-10,"U",316
40510,"Garfield-South Elevated",2022-04-11,"W",490
40510,"Garfield-South Elevated",2022-04-12,"W",548
40510,"Garfield-South Elevated",2022-04-13,"W",500
40510,"Garfield-South Elevated",2022-04-14,"W",494
40510,"Garfield-South Elevated",2022-04-15,"W",550
40510,"Garfield-South Elevated",2022-04-16,"A",436
40510,"Garfield-South Elevated",2022-04-17,"U",294
40510,"Garfield-South Elevated",2022-04-18,"W",523
40510,"Garfield-South Elevated",2022-04-19,"W",517
40510,"Garfield-South Elevated",2022-04-20,"W",555
40510,"Garfield-South Elevated",2022-04-21,"W",578
40510,"Garfield-South Elevated",2022-04-22,"W",509
40510,"Garfield-South Elevated",2022-04-23,"A",489
40510,"Garfield-South Elevated",2022-04-24,"U",257
40510,"Garfield-South Elevated",2022-04-25,"W",497
40510,"Garfield-South Elevated",2022-04-26,"W",525
40510,"Garfield-South Elevated",2022-04-27,"W",532
40510,"Garfield-South Elevated",2022-04-28,"W",523
40510,"Garfield-South Elevated",2022-04-29,"W",618
40510,"Garfield-South Elevated",2022-04-30,"A",361
40520,"Foster",2022-04-01,"W",550
40520,"Foster",2022-04-02,"A",410
40520,"Foster",2022-04-03,"U",270
40520,"Foster",2022-04-04,"W",351
40520,"Foster",2022-04-05,"W",436
40520,"Foster",2022-04-06,"W",404
40520,"Foster",2022-04-07,"W",522
40520,"Foster",2022-04-08,"W",441
40520,"Foster",2022-04-09,"A",476
40520,"Foster",2022-04-10,"U",293
40520,"Foster",2022-04-11,"W",357
40520,"Foster",2022-04-12,"W",451
40520,"Foster",2022-04-13,"W",381
40520,"Foster",2022-04-14,"W",448
40520,"Foster",2022-04-15,"W",454
40520,"Foster",2022-04-16,"A",398
40520,"Foster",2022-04-17,"U",207
40520,"Foster",2022-04-18,"W",360
40520,"Foster",2022-04-19,"W",403
40520,"Foster",2022-04-20,"W",372
40520,"Foster",2022-04-21,"W",455
40520,"Foster",2022-04-22,"W",493
40520,"Foster",2022-04-23,"A",561
40520,"Foster",2022-04-24,"U",255
40520,"Foster",2022-04-25,"W",339
40520,"Foster",2022-04-26,"W",396
40520,"Foster",2022-04-27,"W",408
40520,"Foster",2022-04-28,"W",464
40520,"Foster",2022-04-29,"W",545
40520,"Foster",2022-04-30,"A",408
40530,"Diversey",2022-04-01,"W",2466
40530,"Diversey",2022-04-02,"A",1629
40530,"Diversey",2022-04-03,"U",1092
40530,"Diversey",2022-04-04,"W",2229
40530,"Diversey",2022-04-05,"W",2801
40530,"Diversey",2022-04-06,"W",2856
40530,"Diversey",2022-04-07,"W",2961
40530,"Diversey",2022-04-08,"W",2247
40530,"Diversey",2022-04-09,"A",1575
40530,"Diversey",2022-04-10,"U",1226
40530,"Diversey",2022-04-11,"W",2042
40530,"Diversey",2022-04-12,"W",2736
40530,"Diversey",2022-04-13,"W",2497
40530,"Diversey",2022-04-14,"W",2768
40530,"Diversey",2022-04-15,"W",2056
40530,"Diversey",2022-04-16,"A",1604
40530,"Diversey",2022-04-17,"U",792
40530,"Diversey",2022-04-18,"W",2045
40530,"Diversey",2022-04-19,"W",2782
40530,"Diversey",2022-04-20,"W",2785
40530,"Diversey",2022-04-21,"W",2963
40530,"Diversey",2022-04-22,"W",2228
40530,"Diversey",2022-04-23,"A",1863
40530,"Diversey",2022-04-24,"U",966
40530,"Diversey",2022-04-25,"W",2250
40530,"Diversey",2022-04-26,"W",2818
40530,"Diversey",2022-04-27,"W",2744
40530,"Diversey",2022-04-28,"W",2833
40530,"Diversey",2022-04-29,"W",2370
40530,"Diversey",2022-04-30,"A",1380
40540,"Wilson",2022-04-01,"W",4465
40540,"Wilson",2022-04-02,"A",3058
40540,"Wilson",2022-04-03,"U",2372
40540,"Wilson",2022-04-04,"W",3788
40540,"Wilson",2022-04-05,"W",4145
40540,"Wilson",2022-04-06,"W",4193
40540,"Wilson",2022-04-07,"W",4258
40540,"Wilson",2022-04-08,"W",4117
40540,"Wilson",2022-04-09,"A",3423
40540,"Wilson",2022-04-10,"U",2710
40540,"Wilson",2022-04-11,"W",3410
40540,"Wilson",2022-04-12,"W",3855
40540,"Wilson",2022-04-13,"W",3671
40540,"Wilson",2022-04-14,"W",4006
40540,"Wilson",2022-04-15,"W",3804
40540,"Wilson",2022-04-16,"A",3226
40540,"Wilson",2022-04-17,"U",1930
40540,"Wilson",2022-04-18,"W",3507
40540,"Wilson",2022-04-19,"W",4155
40540,"Wilson",2022-04-20,"W",4101
40540,"Wilson",2022-04-21,"W",4051
40540,"Wilson",2022-04-22,"W",3778
40540,"Wilson",2022-04-23,"A",3969
40540,"Wilson",2022-04-24,"U",2278
40540,"Wilson",2022-04-25,"W",4029
40540,"Wilson",2022-04-26,"W",4085
40540,"Wilson",2022-04-27,"W",4155
40540,"Wilson",2022-04-28,"W",4283
40540,"Wilson",2022-04-29,"W",5003
40540,"Wilson",2022-04-30,"A",3650
40550,"Irving Park-O'Hare",2022-04-01,"W",1610
40550,"Irving Park-O'Hare",2022-04-02,"A",881
40550,"Irving Park-O'Hare",2022-04-03,"U",720
40550,"Irving Park-O'Hare",2022-04-04,"W",1611
40550,"Irving Park-O'Hare",2022-04-05,"W",1723
40550,"Irving Park-O'Hare",2022-04-06,"W",1753
40550,"Irving Park-O'Hare",2022-04-07,"W",1758
40550,"Irving Park-O'Hare",2022-04-08,"W",1641
40550,"Irving Park-O'Hare",2022-04-09,"A",1062
40550,"Irving Park-O'Hare",2022-04-10,"U",792
40550,"Irving Park-O'Hare",2022-04-11,"W",1522
40550,"Irving Park-O'Hare",2022-04-12,"W",1708
40550,"Irving Park-O'Hare",2022-04-13,"W",1574
40550,"Irving Park-O'Hare",2022-04-14,"W",1623
40550,"Irving Park-O'Hare",2022-04-15,"W",1400
40550,"Irving Park-O'Hare",2022-04-16,"A",984
40550,"Irving Park-O'Hare",2022-04-17,"U",698
40550,"Irving Park-O'Hare",2022-04-18,"W",1486
40550,"Irving Park-O'Hare",2022-04-19,"W",1767
40550,"Irving Park-O'Hare",2022-04-20,"W",1775
40550,"Irving Park-O'Hare",2022-04-21,"W",1763
40550,"Irving Park-O'Hare",2022-04-22,"W",1580
40550,"Irving Park-O'Hare",2022-04-23,"A",1131
40550,"Irving Park-O'Hare",2022-04-24,"U",749
40550,"Irving Park-O'Hare",2022-04-25,"W",1564
40550,"Irving Park-O'Hare",2022-04-26,"W",1763
40550,"Irving Park-O'Hare",2022-04-27,"W",1766
40550,"Irving Park-O'Hare",2022-04-28,"W",1861
40550,"Irving Park-O'Hare",2022-04-29,"W",1750
40550,"Irving Park-O'Hare",2022-04-30,"A",996
40560,"Jackson/State",2022-04-01,"W",2456
40560,"Jackson/State",2022-04-02,"A",1566
40560,"Jackson/State",2022-04-03,"U",1131
40560,"Jackson/State",2022-04-04,"W",3250
40560,"Jackson/State",2022-04-05,"W",3575
40560,"Jackson/State",2022-04-06,"W",3575
40560,"Jackson/State",2022-04-07,"W",3803
40560,"Jackson/State",2022-04-08,"W",2526
40560,"Jackson/State",2022-04-09,"A",1797
40560,"Jackson/State",2022-04-10,"U",1423
40560,"Jackson/State",2022-04-11,"W",3192
40560,"Jackson/State",2022-04-12,"W",3687
40560,"Jackson/State",2022-04-13,"W",3336
40560,"Jackson/State",2022-04-14,"W",3436
40560,"Jackson/State",2022-04-15,"W",2276
40560,"Jackson/State",2022-04-16,"A",1580
40560,"Jackson/State",2022-04-17,"U",1075
40560,"Jackson/State",2022-04-18,"W",3205
40560,"Jackson/State",2022-04-19,"W",3513
40560,"Jackson/State",2022-04-20,"W",3444
40560,"Jackson/State",2022-04-21,"W",3363
40560,"Jackson/State",2022-04-22,"W",2403
40560,"Jackson/State",2022-04-23,"A",2542
40560,"Jackson/State",2022-04-24,"U",1581
40560,"Jackson/State",2022-04-25,"W",2982
40560,"Jackson/State",2022-04-26,"W",3332
40560,"Jackson/State",2022-04-27,"W",3359
40560,"Jackson/State",2022-04-28,"W",3217
40560,"Jackson/State",2022-04-29,"W",2533
40560,"Jackson/State",2022-04-30,"A",1937
40570,"California/Milwaukee",2022-04-01,"W",2256
40570,"California/Milwaukee",2022-04-02,"A",1372
40570,"California/Milwaukee",2022-04-03,"U",1045
40570,"California/Milwaukee",2022-04-04,"W",2056
40570,"California/Milwaukee",2022-04-05,"W",2350
40570,"California/Milwaukee",2022-04-06,"W",2362
40570,"California/Milwaukee",2022-04-07,"W",2486
40570,"California/Milwaukee",2022-04-08,"W",2115
40570,"California/Milwaukee",2022-04-09,"A",1619
40570,"California/Milwaukee",2022-04-10,"U",1177
40570,"California/Milwaukee",2022-04-11,"W",1924
40570,"California/Milwaukee",2022-04-12,"W",2348
40570,"California/Milwaukee",2022-04-13,"W",2091
40570,"California/Milwaukee",2022-04-14,"W",2418
40570,"California/Milwaukee",2022-04-15,"W",2058
40570,"California/Milwaukee",2022-04-16,"A",1646
40570,"California/Milwaukee",2022-04-17,"U",922
40570,"California/Milwaukee",2022-04-18,"W",1825
40570,"California/Milwaukee",2022-04-19,"W",2262
40570,"California/Milwaukee",2022-04-20,"W",2263
40570,"California/Milwaukee",2022-04-21,"W",2573
40570,"California/Milwaukee",2022-04-22,"W",2071
40570,"California/Milwaukee",2022-04-23,"A",2014
40570,"California/Milwaukee",2022-04-24,"U",1066
40570,"California/Milwaukee",2022-04-25,"W",2055
40570,"California/Milwaukee",2022-04-26,"W",2378
40570,"California/Milwaukee",2022-04-27,"W",2475
40570,"California/Milwaukee",2022-04-28,"W",2484
40570,"California/Milwaukee",2022-04-29,"W",2346
40570,"California/Milwaukee",2022-04-30,"A",1519
40580,"54th/Cermak",2022-04-01,"W",1321
40580,"54th/Cermak",2022-04-02,"A",667
40580,"54th/Cermak",2022-04-03,"U",574
40580,"54th/Cermak",2022-04-04,"W",1213
40580,"54th/Cermak",2022-04-05,"W",1367
40580,"54th/Cermak",2022-04-06,"W",1394
40580,"54th/Cermak",2022-04-07,"W",1381
40580,"54th/Cermak",2022-04-08,"W",1269
40580,"54th/Cermak",2022-04-09,"A",767
40580,"54th/Cermak",2022-04-10,"U",590
40580,"54th/Cermak",2022-04-11,"W",1261
40580,"54th/Cermak",2022-04-12,"W",1405
40580,"54th/Cermak",2022-04-13,"W",1307
40580,"54th/Cermak",2022-04-14,"W",1299
40580,"54th/Cermak",2022-04-15,"W",1092
40580,"54th/Cermak",2022-04-16,"A",753
40580,"54th/Cermak",2022-04-17,"U",433
40580,"54th/Cermak",2022-04-18,"W",1148
40580,"54th/Cermak",2022-04-19,"W",1331
40580,"54th/Cermak",2022-04-20,"W",1411
40580,"54th/Cermak",2022-04-21,"W",1398
40580,"54th/Cermak",2022-04-22,"W",1214
40580,"54th/Cermak",2022-04-23,"A",996
40580,"54th/Cermak",2022-04-24,"U",555
40580,"54th/Cermak",2022-04-25,"W",1275
40580,"54th/Cermak",2022-04-26,"W",1413
40580,"54th/Cermak",2022-04-27,"W",1338
40580,"54th/Cermak",2022-04-28,"W",1322
40580,"54th/Cermak",2022-04-29,"W",1317
40580,"54th/Cermak",2022-04-30,"A",752
40590,"Damen/Milwaukee",2022-04-01,"W",2915
40590,"Damen/Milwaukee",2022-04-02,"A",1959
40590,"Damen/Milwaukee",2022-04-03,"U",1623
40590,"Damen/Milwaukee",2022-04-04,"W",2409
40590,"Damen/Milwaukee",2022-04-05,"W",2819
40590,"Damen/Milwaukee",2022-04-06,"W",2895
40590,"Damen/Milwaukee",2022-04-07,"W",3034
40590,"Damen/Milwaukee",2022-04-08,"W",2759
40590,"Damen/Milwaukee",2022-04-09,"A",2391
